scenario_id,type,label,n_drones,n_nodes,n_edges_seq,n_edges_prox,n_edges_cov,n_edges_total,mean_node_anomaly,max_node_anomaly,pattern_pred,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,hdbscan_cluster,type_weight_seq,type_weight_prox,type_weight_cov
OVLP_192,coverage_overlap,coverage_overlap,5,213,416,26856,600,27872,0.45867305994033813,0.45881760120391846,collision_risk,0.2097693461429528,0.24415105792974412,0.02664119901517922,0.16858358671933726,normal,2,0.33333334,0.33333334,0.33333334
COOP_422,cooperative_search,normal,3,37,68,0,0,68,0.4587836265563965,0.45879992842674255,collision_risk,0.14927615063491023,0.2256990547250174,0.046617365058974465,0.14904767659817236,normal,1,0.33333334,0.33333334,0.33333334
CONF_425,collision_risk,collision_risk,4,45,82,130,16,228,0.4585829973220825,0.4588177502155304,collision_risk,0.31850267989208675,0.514130631820586,0.10425192471289843,0.33247863410973,caution,2,0.33333334,0.33333334,0.33333334
RLAY_662,relay_move,normal,3,45,84,0,0,84,0.45878222584724426,0.45880284905433655,collision_risk,0.07322655274596676,0.172214699710582,0.023231075936840064,0.09782316848907485,normal,1,0.33333334,0.33333334,0.33333334
CONF_688,collision_risk,collision_risk,4,33,58,48,12,118,0.45877376198768616,0.45893940329551697,collision_risk,0.17199796246317714,0.2770145180892436,0.03867088826870494,0.17400646245526208,normal,2,0.33333334,0.33333334,0.33333334
CONF_440,collision_risk,collision_risk,4,44,80,50,8,138,0.45869559049606323,0.45884987711906433,collision_risk,0.18002724412854526,0.29039112207473927,0.035385731709479624,0.18078034158130316,normal,2,0.33333334,0.33333334,0.33333334
COOP_285,cooperative_search,normal,3,141,276,0,0,276,0.45879065990448,0.45881208777427673,collision_risk,0.0923209466135448,0.10728153405699925,0.01894379450846056,0.07629203595940132,normal,1,0.33333334,0.33333334,0.33333334
OVLP_253,coverage_overlap,coverage_overlap,5,120,230,9176,1260,10666,0.45868194103240967,0.4588697552680969,collision_risk,0.11663792304790019,0.23553738156549253,0.08123022946088891,0.15357539837883374,normal,2,0.33333334,0.33333334,0.33333334
CONF_351,collision_risk,collision_risk,4,40,72,60,8,140,0.4586690068244934,0.4587753415107727,collision_risk,0.18278104816215676,0.2139920188591452,0.0919954324442556,0.1680297517255818,normal,2,0.33333334,0.33333334,0.33333334
CONF_247,collision_risk,collision_risk,4,74,140,128,0,268,0.4588700234889984,0.4589940309524536,collision_risk,0.16117301156817135,0.30434744593059415,0.04953107806229068,0.18495020526137626,normal,0,0.33333334,0.33333334,0.33333334
COOP_436,cooperative_search,normal,5,93,176,0,0,176,0.4587790369987488,0.45880430936813354,collision_risk,0.052406074960976996,0.04449649312024717,0.013447394237829357,0.03755463800774078,normal,1,0.33333334,0.33333334,0.33333334
RLAY_393,relay_move,normal,3,65,124,0,0,124,0.4587874114513397,0.45880526304244995,collision_risk,0.05912694848553798,0.05501868093786089,0.03134519346376076,0.04914911495993398,normal,1,0.33333334,0.33333334,0.33333334
RLAY_680,relay_move,normal,4,42,76,92,0,168,0.4588319659233093,0.45888105034828186,collision_risk,0.2004784728973338,0.25757772877475826,0.04627437184693859,0.177056944933185,normal,0,0.33333334,0.33333334,0.33333334
CONF_374,collision_risk,collision_risk,4,180,352,56,0,408,0.45882609486579895,0.4590952694416046,collision_risk,0.21637406387603922,0.34849127614388864,0.02394817156689384,0.21149318109043538,normal,0,0.33333334,0.33333334,0.33333334
RLAY_382,relay_move,normal,4,280,552,9350,162,10064,0.45855265855789185,0.45880264043807983,collision_risk,0.3718599929924606,0.5486012631734256,0.027766829846868936,0.33932855212116914,caution,2,0.33333334,0.33333334,0.33333334
RLAY_002,relay_move,normal,3,49,92,0,0,92,0.4587910771369934,0.458808571100235,collision_risk,0.0576168628138739,0.14012236169111913,0.056059316765105484,0.09015179855014147,normal,1,0.33333334,0.33333334,0.33333334
CONF_582,collision_risk,collision_risk,4,75,142,0,0,142,0.4587904214859009,0.4588063657283783,collision_risk,0.2537640918495128,0.3866035331368939,0.011005295602789959,0.2340722294904484,normal,1,0.33333334,0.33333334,0.33333334
RLAY_313,relay_move,normal,4,272,536,52,0,588,0.4588233232498169,0.4591543674468994,collision_risk,0.2307995625217844,0.2824616599777825,0.024886882315098526,0.1896905974421779,normal,0,0.33333334,0.33333334,0.33333334
OVLP_248,coverage_overlap,coverage_overlap,4,47,86,1332,74,1492,0.4586849510669708,0.4588276445865631,collision_risk,0.12293713555123485,0.2801910648987428,0.04970416894695589,0.16386881730895436,normal,2,0.33333334,0.33333334,0.33333334
RLAY_204,relay_move,normal,3,79,152,820,0,972,0.4587996304035187,0.4589298367500305,collision_risk,0.26453711379944767,0.4421548716729009,0.05524038723559347,0.27279519897967275,normal,0,0.33333334,0.33333334,0.33333334
COOP_462,cooperative_search,normal,4,26,44,0,0,44,0.458767831325531,0.45879000425338745,collision_risk,0.05921288283863117,0.12319103359800188,0.04937606432411131,0.08185309758802349,normal,1,0.33333334,0.33333334,0.33333334
CONF_100,collision_risk,collision_risk,4,34,60,152,0,212,0.4588848650455475,0.4590132236480713,collision_risk,0.13732387869940868,0.29968144962246634,0.06971675932440574,0.18198477125613086,normal,0,0.33333334,0.33333334,0.33333334
COOP_357,cooperative_search,normal,5,31,52,0,0,52,0.4587838649749756,0.458800345659256,collision_risk,0.0902190621793037,0.14438262191507711,0.02781156572115859,0.09316223713616953,normal,1,0.33333334,0.33333334,0.33333334
CONF_268,collision_risk,collision_risk,3,97,188,56,0,244,0.45885545015335083,0.4589485228061676,collision_risk,0.1687600518455166,0.33282191908735925,0.08519745425773853,0.20931601946592027,normal,0,0.33333334,0.33333334,0.33333334
RLAY_399,relay_move,normal,3,112,218,0,0,218,0.4587952196598053,0.4588102698326111,collision_risk,0.11521904513382876,0.19431351807895925,0.04056020973097823,0.12445918369102581,normal,1,0.33333334,0.33333334,0.33333334
COOP_194,cooperative_search,normal,5,40,70,0,0,70,0.45877805352211,0.4587975740432739,collision_risk,0.0479106586451777,0.03979911295193983,0.026186668614914987,0.03814884335880374,normal,1,0.33333334,0.33333334,0.33333334
OVLP_138,coverage_overlap,coverage_overlap,4,29,50,156,20,226,0.45877206325531006,0.4588465988636017,collision_risk,0.6007733699292175,0.6892430011207162,0.08761741864468564,0.4822144370204574,caution,2,0.33333334,0.33333334,0.33333334
RLAY_151,relay_move,normal,4,149,290,54,0,344,0.4588075578212738,0.4589516520500183,collision_risk,0.25064404786066447,0.34401489468585333,0.0462754987474808,0.22668182185678493,normal,0,0.33333334,0.33333334,0.33333334
RLAY_107,relay_move,normal,3,196,386,0,0,386,0.4587784707546234,0.45880380272865295,collision_risk,0.050570588027699696,0.08115380309562348,0.006320115070345997,0.0495287321676631,normal,1,0.33333334,0.33333334,0.33333334
COOP_100,cooperative_search,normal,5,37,64,0,0,64,0.4587673544883728,0.4587983191013336,collision_risk,0.13287529907166368,0.23458515618552145,0.06742814376425163,0.1539250953249832,normal,1,0.33333334,0.33333334,0.33333334
CONF_286,collision_risk,collision_risk,4,96,184,0,0,184,0.4587778151035309,0.4588082730770111,collision_risk,0.20100581334727913,0.3297906651250192,0.042995195130913065,0.20511656859346533,normal,1,0.33333334,0.33333334,0.33333334
RLAY_499,relay_move,normal,3,36,66,0,0,66,0.4587819278240204,0.4588022530078888,collision_risk,0.07792857782965495,0.1560347439398595,0.04820915621610941,0.10025521778967311,normal,1,0.33333334,0.33333334,0.33333334
RLAY_411,relay_move,normal,4,139,270,44,0,314,0.45881566405296326,0.4589516520500183,collision_risk,0.2470037080462021,0.3564567715153666,0.03263075329336809,0.2264730470080177,normal,0,0.33333334,0.33333334,0.33333334
OVLP_422,coverage_overlap,coverage_overlap,5,42,74,1210,66,1350,0.45875707268714905,0.4589241147041321,collision_risk,0.21749796324185974,0.24596336214189118,0.03807895909173217,0.17505842155683404,normal,2,0.33333334,0.33333334,0.33333334
RLAY_171,relay_move,normal,3,185,364,0,0,364,0.4587700366973877,0.45881855487823486,collision_risk,0.0560556432333134,0.13289061011679948,0.0037269935868354666,0.07109103509276445,normal,1,0.33333334,0.33333334,0.33333334
OVLP_413,coverage_overlap,coverage_overlap,3,16,26,142,12,180,0.4587905704975128,0.45890313386917114,collision_risk,0.26235485020158605,0.2687016179829652,0.07827683605645282,0.20967015307059778,normal,2,0.33333334,0.33333334,0.33333334
CONF_005,collision_risk,collision_risk,4,173,338,96,0,434,0.4588058888912201,0.4589073657989502,collision_risk,0.26764954959401815,0.327667294383134,0.006505637563469636,0.21331347390049993,normal,0,0.33333334,0.33333334,0.33333334
CONF_419,collision_risk,collision_risk,4,38,68,168,0,236,0.45890265703201294,0.4590953290462494,collision_risk,0.1334783390419237,0.28198273240921257,0.04202869875436236,0.16544520430257087,normal,0,0.33333334,0.33333334,0.33333334
RLAY_016,relay_move,normal,3,168,330,354,0,684,0.4588068127632141,0.4589073657989502,collision_risk,0.24895806798319609,0.2994615648358797,0.011721660305418321,0.1979885444209362,normal,0,0.33333334,0.33333334,0.33333334
CONF_035,collision_risk,collision_risk,3,44,82,80,0,162,0.4589274227619171,0.4589996635913849,collision_risk,0.21411972370751906,0.362548316536932,0.04121236317333345,0.22161895267902854,normal,0,0.33333334,0.33333334,0.33333334
CONF_548,collision_risk,collision_risk,4,42,76,0,0,76,0.458785742521286,0.4588017463684082,collision_risk,0.23422721506393485,0.4460065640959927,0.10838784704022567,0.28118714426964525,normal,1,0.33333334,0.33333334,0.33333334
CONF_580,collision_risk,collision_risk,3,24,42,120,0,162,0.45886218547821045,0.4590127170085907,collision_risk,0.2162773109927229,0.3386352678582054,0.07702750322307796,0.2234455514080224,normal,0,0.33333334,0.33333334,0.33333334
COOP_432,cooperative_search,normal,3,25,44,0,0,44,0.4587874710559845,0.45880424976348877,collision_risk,0.038808817829740896,0.03926170628659631,0.051013923383135346,0.04265150487850139,normal,1,0.33333334,0.33333334,0.33333334
OVLP_597,coverage_overlap,coverage_overlap,3,23,40,196,8,244,0.4587697982788086,0.4589068591594696,collision_risk,0.38151946111059293,0.45664054879346705,0.07960008214059844,0.32099208249274425,caution,2,0.33333334,0.33333334,0.33333334
COOP_008,cooperative_search,normal,4,39,70,0,0,70,0.4587803781032562,0.45880284905433655,collision_risk,0.03941088664821809,0.02670148570964237,0.012464346184996837,0.026243164133821422,normal,1,0.33333334,0.33333334,0.33333334
CONF_275,collision_risk,collision_risk,4,69,130,0,0,130,0.4587710499763489,0.45879361033439636,collision_risk,0.16294193686526662,0.2454342341447463,0.05108565034299241,0.16238196982037623,normal,1,0.33333334,0.33333334,0.33333334
OVLP_502,coverage_overlap,coverage_overlap,4,179,350,6320,212,6882,0.4586184322834015,0.4588511884212494,collision_risk,0.20241928702811354,0.33958918631789903,0.10732423987962289,0.2287587325994805,normal,2,0.33333334,0.33333334,0.33333334
RLAY_140,relay_move,normal,3,83,160,0,0,160,0.4587949216365814,0.4588121771812439,collision_risk,0.10735106523815002,0.1536792622227099,0.03602598518597092,0.10448482001632026,normal,1,0.33333334,0.33333334,0.33333334
RLAY_049,relay_move,normal,4,140,272,348,0,620,0.4588117301464081,0.4588925540447235,collision_risk,0.2642802667963273,0.3343378219602142,0.009223725566094012,0.2157863264928121,normal,0,0.33333334,0.33333334,0.33333334
COOP_484,cooperative_search,normal,4,17,26,0,0,26,0.45878973603248596,0.4587988257408142,collision_risk,0.09649561111978956,0.24587198200019644,0.06296345209855263,0.14618651176558123,normal,1,0.33333334,0.33333334,0.33333334
RLAY_108,relay_move,normal,3,36,66,0,0,66,0.4587743580341339,0.458793044090271,collision_risk,0.06479261779525797,0.12502900096429348,0.014694600500826181,0.07385776587454264,normal,1,0.33333334,0.33333334,0.33333334
COOP_546,cooperative_search,normal,4,285,562,244,0,806,0.4588030278682709,0.4589298367500305,collision_risk,0.29116422382702734,0.4314175968766606,0.051358645894159956,0.2753238996670204,normal,0,0.33333334,0.33333334,0.33333334
OVLP_713,coverage_overlap,coverage_overlap,3,19,32,238,36,306,0.45877450704574585,0.4588882327079773,collision_risk,0.306066945452475,0.3681848461917262,0.05521546040332342,0.25565866023343,normal,2,0.33333334,0.33333334,0.33333334
OVLP_497,coverage_overlap,coverage_overlap,4,84,160,2764,40,2964,0.4587022364139557,0.4588770270347595,collision_risk,0.2388346610341004,0.27694527859672613,0.04408426401206168,0.19565378895253907,normal,2,0.33333334,0.33333334,0.33333334
RLAY_160,relay_move,normal,3,127,248,0,0,248,0.4587840139865875,0.4588090777397156,collision_risk,0.05901071218407102,0.04994229226893865,0.00512854627593943,0.03921869444557859,normal,1,0.33333334,0.33333334,0.33333334
CONF_346,collision_risk,collision_risk,3,33,60,216,0,276,0.4589003324508667,0.4589460790157318,collision_risk,0.115118145985906,0.22515034796864475,0.042331144319238956,0.1372949262790014,normal,0,0.33333334,0.33333334,0.33333334
COOP_036,cooperative_search,normal,3,14,22,0,0,22,0.45878174901008606,0.45879921317100525,collision_risk,0.11182800451070316,0.23409107085343717,0.15278380242715692,0.17301997042273287,normal,1,0.33333334,0.33333334,0.33333334
COOP_079,cooperative_search,normal,5,53,96,0,0,96,0.45878368616104126,0.45881685614585876,collision_risk,0.042808921576929795,0.08124398149432732,0.03697293996463992,0.05643215106020185,normal,1,0.33333334,0.33333334,0.33333334
CONF_720,collision_risk,collision_risk,4,30,52,96,6,154,0.4586721956729889,0.45890143513679504,collision_risk,0.24856749388276903,0.2508293167011256,0.07659722974646652,0.19788114376922092,normal,2,0.33333334,0.33333334,0.33333334
COOP_304,cooperative_search,normal,4,145,282,0,0,282,0.4587794840335846,0.45880845189094543,collision_risk,0.05123758312313915,0.03431825509010966,0.0019260796142480789,0.029676400857260032,normal,1,0.33333334,0.33333334,0.33333334
RLAY_605,relay_move,normal,3,36,66,0,0,66,0.45878273248672485,0.4588027894496918,collision_risk,0.04459945374322416,0.09417412876728837,0.031528187571163255,0.06050794390123157,normal,1,0.33333334,0.33333334,0.33333334
RLAY_421,relay_move,normal,3,36,66,0,0,66,0.45877885818481445,0.4588027894496918,collision_risk,0.05225615529145723,0.07630936924771226,0.003685315793452693,0.04730618902455788,normal,1,0.33333334,0.33333334,0.33333334
RLAY_354,relay_move,normal,4,109,210,0,0,210,0.458764910697937,0.4588022530078888,collision_risk,0.1265079952422922,0.2692943219793492,0.012661235703117373,0.14946849807536258,normal,1,0.33333334,0.33333334,0.33333334
CONF_209,collision_risk,collision_risk,4,96,184,16,2,202,0.4586524963378906,0.45878466963768005,collision_risk,0.2214710307272399,0.2512815767580595,0.058600191867832496,0.18453399748174554,normal,2,0.33333334,0.33333334,0.33333334
RLAY_420,relay_move,normal,3,46,86,0,0,86,0.458787739276886,0.4588027894496918,collision_risk,0.07540391529804355,0.09577323430759788,0.01134217395128459,0.0643331204978376,normal,1,0.33333334,0.33333334,0.33333334
CONF_093,collision_risk,collision_risk,3,45,84,402,0,486,0.458916038274765,0.45908838510513306,collision_risk,0.15853630931844465,0.34272737150879407,0.11618263366995182,0.21950663150003658,normal,0,0.33333334,0.33333334,0.33333334
COOP_315,cooperative_search,normal,5,49,88,0,0,88,0.4587770998477936,0.45879510045051575,collision_risk,0.08873069407807821,0.09491105369851882,0.02742097783875709,0.07280992305445812,normal,1,0.33333334,0.33333334,0.33333334
COOP_116,cooperative_search,normal,5,189,368,0,0,368,0.4587760269641876,0.4588017761707306,collision_risk,0.060523605641718596,0.08623398001796378,0.0011773441093221484,0.05300387693249774,normal,1,0.33333334,0.33333334,0.33333334
CONF_330,collision_risk,collision_risk,4,103,198,56,4,258,0.4587087631225586,0.45888230204582214,collision_risk,0.23994904009332457,0.2084312350865486,0.07772399007524347,0.17867440308518986,normal,2,0.33333334,0.33333334,0.33333334
CONF_538,collision_risk,collision_risk,4,30,52,120,0,172,0.4588616192340851,0.45897865295410156,collision_risk,0.13061520243868993,0.2392050838542551,0.04205934317878435,0.1474843972269443,normal,0,0.33333334,0.33333334,0.33333334
OVLP_488,coverage_overlap,coverage_overlap,4,100,192,5248,606,6046,0.45867079496383667,0.45877477526664734,collision_risk,0.23085527543649617,0.2710007975111314,0.03165853932466545,0.18715446343280104,normal,2,0.33333334,0.33333334,0.33333334
OVLP_740,coverage_overlap,coverage_overlap,4,18,28,242,22,292,0.4587627947330475,0.45891037583351135,collision_risk,0.26313503228253193,0.34449897297673604,0.03465620641837619,0.22713696080096688,normal,2,0.33333334,0.33333334,0.33333334
COOP_180,cooperative_search,normal,4,77,146,0,0,146,0.45879167318344116,0.45881208777427673,collision_risk,0.09829488868400382,0.1158849789093932,0.01848507458279344,0.08138798054379646,normal,1,0.33333334,0.33333334,0.33333334
COOP_162,cooperative_search,normal,5,75,140,0,0,140,0.45878228545188904,0.458808571100235,collision_risk,0.05655801552187869,0.042262800229098674,0.018773759757293458,0.03950465267539111,normal,1,0.33333334,0.33333334,0.33333334
RLAY_560,relay_move,normal,3,47,88,0,0,88,0.45877715945243835,0.45880064368247986,collision_risk,0.05258900372736357,0.07428429766190203,0.012513935001944065,0.049244600683553096,normal,1,0.33333334,0.33333334,0.33333334
CONF_704,collision_risk,collision_risk,4,60,112,232,0,344,0.45889127254486084,0.4591219425201416,collision_risk,0.1448909524986491,0.2970449896981848,0.10936943453647986,0.19509611198981264,normal,0,0.33333334,0.33333334,0.33333334
CONF_510,collision_risk,collision_risk,4,50,92,120,12,224,0.4586542248725891,0.45883387327194214,collision_risk,0.1901565283070831,0.173064531584185,0.04607927783970501,0.14009655447771044,normal,2,0.33333334,0.33333334,0.33333334
CONF_194,collision_risk,collision_risk,3,18,30,64,0,94,0.45891979336738586,0.45896127820014954,collision_risk,0.2145890567079704,0.3024813775432783,0.05600314830305697,0.20217021252061954,normal,0,0.33333334,0.33333334,0.33333334
RLAY_007,relay_move,normal,3,23,40,0,0,40,0.45877501368522644,0.45879751443862915,collision_risk,0.051454225448825656,0.06456113967122057,0.016489797205829756,0.046207662664884845,normal,1,0.33333334,0.33333334,0.33333334
COOP_566,cooperative_search,normal,5,114,218,0,0,218,0.45878854393959045,0.4588184356689453,collision_risk,0.21142833504548314,0.3260123251071154,0.011140300364982557,0.19717552066598587,normal,1,0.33333334,0.33333334,0.33333334
RLAY_218,relay_move,normal,3,93,180,0,0,180,0.45878535509109497,0.4588110148906708,collision_risk,0.063753163347672,0.052102349412282645,0.01033060934268063,0.043066071572018846,normal,1,0.33333334,0.33333334,0.33333334
COOP_504,cooperative_search,normal,5,64,118,0,0,118,0.4587821662425995,0.4588053524494171,collision_risk,0.04597325612532413,0.018358842134374442,0.020295825890788023,0.02722426145858342,normal,1,0.33333334,0.33333334,0.33333334
RLAY_127,relay_move,normal,3,190,374,0,0,374,0.45877784490585327,0.4588038921356201,collision_risk,0.06682146960268125,0.11292833404415992,0.007980973676092944,0.06761206660129622,normal,1,0.33333334,0.33333334,0.33333334
RLAY_481,relay_move,normal,4,35,62,0,0,62,0.45878779888153076,0.4588087499141693,collision_risk,0.07514750103613216,0.09958218037149613,0.0333278399474351,0.07237547444366864,normal,1,0.33333334,0.33333334,0.33333334
CONF_195,collision_risk,collision_risk,4,58,108,0,0,108,0.4587915241718292,0.45883747935295105,collision_risk,0.15890355564858596,0.3237634855591863,0.1390679895356243,0.21889685777893764,normal,1,0.33333334,0.33333334,0.33333334
OVLP_436,coverage_overlap,coverage_overlap,4,28,48,522,64,634,0.4587712287902832,0.4588852524757385,collision_risk,0.18435596450516717,0.2454745669712769,0.021662082445052102,0.15999524087357653,normal,2,0.33333334,0.33333334,0.33333334
COOP_007,cooperative_search,normal,5,63,116,106,0,222,0.45886853337287903,0.4589598774909973,collision_risk,0.11084283392546462,0.2571715591482221,0.04268557271557872,0.14892714565160184,normal,0,0.33333334,0.33333334,0.33333334
CONF_178,collision_risk,collision_risk,3,24,42,168,14,224,0.45866814255714417,0.4588947892189026,collision_risk,0.12093622071115981,0.2775750698633799,0.05070316887416873,0.1625218448209505,normal,2,0.33333334,0.33333334,0.33333334
COOP_091,cooperative_search,normal,5,57,104,0,0,104,0.45877984166145325,0.4588187038898468,collision_risk,0.04426488943810569,0.08407129121360646,0.03312264278349706,0.05684477615192341,normal,1,0.33333334,0.33333334,0.33333334
CONF_599,collision_risk,collision_risk,3,26,46,192,0,238,0.45889613032341003,0.4591151177883148,collision_risk,0.126468152859824,0.284327667469065,0.11313006263162127,0.18561053163505958,normal,0,0.33333334,0.33333334,0.33333334
CONF_361,collision_risk,collision_risk,3,16,26,34,0,60,0.4588790535926819,0.4589499235153198,collision_risk,0.19808710472182023,0.3727911476286757,0.15631569567768028,0.2554372991713204,normal,0,0.33333334,0.33333334,0.33333334
RLAY_463,relay_move,normal,3,316,626,1696,36,2358,0.45854616165161133,0.45882678031921387,collision_risk,0.31884702112940216,0.38336090218799734,0.14939926830006997,0.2938182477040406,normal,2,0.33333334,0.33333334,0.33333334
RLAY_713,relay_move,normal,4,64,120,136,0,256,0.4587971568107605,0.45887115597724915,collision_risk,0.300694473407425,0.4870150975136923,0.05589945268081357,0.3017842168319485,caution,0,0.33333334,0.33333334,0.33333334
RLAY_739,relay_move,normal,3,58,110,30,0,140,0.4588238000869751,0.45893019437789917,collision_risk,0.17285424661439946,0.28908907191204036,0.063088283597325,0.18641838782833348,normal,0,0.33333334,0.33333334,0.33333334
CONF_565,collision_risk,collision_risk,3,124,242,210,26,478,0.458629846572876,0.4588950574398041,collision_risk,0.2060187478939561,0.3714560758841837,0.06848563865785819,0.2309337463192178,normal,2,0.33333334,0.33333334,0.33333334
CONF_614,collision_risk,collision_risk,4,53,98,450,12,560,0.4587673246860504,0.45888766646385193,collision_risk,0.12469952947520006,0.18808806786074383,0.016400392967421178,0.1175652038770839,normal,2,0.33333334,0.33333334,0.33333334
RLAY_562,relay_move,normal,3,31,56,0,0,56,0.4587794244289398,0.4588031470775604,collision_risk,0.04573579693473853,0.026786137208759442,0.006067855527773099,0.026255550622257266,normal,1,0.33333334,0.33333334,0.33333334
OVLP_143,coverage_overlap,coverage_overlap,5,40,70,1242,148,1460,0.45875757932662964,0.45893606543540955,collision_risk,0.1503988222233473,0.1921662101395185,0.015162560231975904,0.12653489879240437,normal,2,0.33333334,0.33333334,0.33333334
OVLP_073,coverage_overlap,coverage_overlap,5,478,946,105838,7266,114050,0.45868897438049316,0.45881086587905884,collision_risk,0.21360228598663378,0.22211694925138958,0.039654202467402845,0.1648237262367668,normal,2,0.33333334,0.33333334,0.33333334
CONF_725,collision_risk,collision_risk,4,38,68,100,0,168,0.4589707851409912,0.45922139286994934,collision_risk,0.35188912709307646,0.4421624368180379,0.052798222388655856,0.2982711795717349,normal,0,0.33333334,0.33333334,0.33333334
COOP_233,cooperative_search,normal,5,35,60,0,0,60,0.45878300070762634,0.45879530906677246,collision_risk,0.07874953822173016,0.08924024159907396,0.021112695061820216,0.06565476662469469,normal,1,0.33333334,0.33333334,0.33333334
CONF_586,collision_risk,collision_risk,3,26,46,70,10,126,0.4587791860103607,0.4589236378669739,collision_risk,0.19699273239569703,0.15898640462947022,0.051625331840909144,0.13817998112276994,normal,2,0.33333334,0.33333334,0.33333334
RLAY_217,relay_move,normal,4,180,352,0,0,352,0.4587794840335846,0.4588046371936798,collision_risk,0.06902746352079038,0.13984480403484523,0.0037598304689655856,0.07777410981086488,normal,1,0.33333334,0.33333334,0.33333334
COOP_345,cooperative_search,normal,5,49,88,0,0,88,0.4587799310684204,0.458797812461853,collision_risk,0.03919167806652516,0.05764536540077958,0.04381970723223556,0.047961561749940054,normal,1,0.33333334,0.33333334,0.33333334
RLAY_040,relay_move,normal,4,67,126,0,0,126,0.45879292488098145,0.4588123857975006,collision_risk,0.09118235417411892,0.1075947487507255,0.010688891011842136,0.07359927305607851,normal,1,0.33333334,0.33333334,0.33333334
OVLP_163,coverage_overlap,coverage_overlap,4,97,186,4692,260,5138,0.4587140381336212,0.4587917923927307,collision_risk,0.20424175147012694,0.29018759641388603,0.03368239817102627,0.18745228345790038,normal,2,0.33333334,0.33333334,0.33333334
CONF_241,collision_risk,collision_risk,4,80,152,818,34,1004,0.4586961269378662,0.4588523209095001,collision_risk,0.12993989468653952,0.18863124662852604,0.04644440400156066,0.12836778825784048,normal,2,0.33333334,0.33333334,0.33333334
RLAY_281,relay_move,normal,4,59,110,0,0,110,0.45877909660339355,0.45879971981048584,collision_risk,0.07790527018686728,0.14245660501278268,0.04195139441578487,0.09293964138590873,normal,1,0.33333334,0.33333334,0.33333334
RLAY_036,relay_move,normal,4,69,130,0,0,130,0.4587957262992859,0.45881208777427673,collision_risk,0.12118246052278696,0.1890301936263502,0.028258919270965074,0.1204444913886657,normal,1,0.33333334,0.33333334,0.33333334
CONF_736,collision_risk,collision_risk,4,37,66,102,0,168,0.4588925242424011,0.45899856090545654,collision_risk,0.08030924823993395,0.2763232245823778,0.08457727467085971,0.15999524670618923,normal,0,0.33333334,0.33333334,0.33333334
COOP_592,cooperative_search,normal,3,26,46,0,0,46,0.45877429842948914,0.45879390835762024,collision_risk,0.08231778133803587,0.19941926606693583,0.10161100992332762,0.1349463438051834,normal,1,0.33333334,0.33333334,0.33333334
OVLP_211,coverage_overlap,coverage_overlap,3,15,24,148,26,198,0.4587528109550476,0.4588305354118347,collision_risk,0.2403805937798619,0.25761309657572695,0.022218781699083198,0.1818250512739743,normal,2,0.33333334,0.33333334,0.33333334
COOP_186,cooperative_search,normal,4,31,54,0,0,54,0.458774596452713,0.4587961733341217,collision_risk,0.05184081430463101,0.08649445362608177,0.041928061862162094,0.06272844430047064,normal,1,0.33333334,0.33333334,0.33333334
CONF_701,collision_risk,collision_risk,3,26,46,0,0,46,0.45876914262771606,0.45878589153289795,collision_risk,0.16307491924514406,0.41118614852280755,0.20033862101969027,0.27349852148857334,normal,1,0.33333334,0.33333334,0.33333334
RLAY_128,relay_move,normal,3,57,108,0,0,108,0.4587938189506531,0.4588110148906708,collision_risk,0.08504244075441375,0.08672150073240048,0.011214083788501902,0.0635655576558349,normal,1,0.33333334,0.33333334,0.33333334
OVLP_690,coverage_overlap,coverage_overlap,4,24,40,398,76,514,0.4587377607822418,0.45881614089012146,collision_risk,0.2626602648575964,0.23722995908445188,0.056845675233784636,0.19074376566119505,normal,2,0.33333334,0.33333334,0.33333334
COOP_247,cooperative_search,normal,3,172,338,0,0,338,0.45877358317375183,0.45880162715911865,collision_risk,0.07300320796341644,0.13410595176014517,0.003288015193017218,0.07652974765098816,normal,1,0.33333334,0.33333334,0.33333334
OVLP_581,coverage_overlap,coverage_overlap,4,95,182,2282,298,2762,0.4587199091911316,0.4588538408279419,collision_risk,0.16299549613768283,0.27414196776159483,0.06639006064127538,0.1784724541383254,normal,2,0.33333334,0.33333334,0.33333334
OVLP_347,coverage_overlap,coverage_overlap,5,56,102,2094,314,2510,0.4587680995464325,0.4588862657546997,collision_risk,0.14100946512957627,0.18820811686054084,0.015930505301588068,0.12236523787356565,normal,2,0.33333334,0.33333334,0.33333334
COOP_403,cooperative_search,normal,5,91,172,0,0,172,0.4587869644165039,0.45880886912345886,collision_risk,0.1730400234217657,0.2784602071236775,0.012588249418921662,0.1670725647016772,normal,1,0.33333334,0.33333334,0.33333334
RLAY_347,relay_move,normal,4,53,98,0,0,98,0.4587894678115845,0.4588092565536499,collision_risk,0.09581749558165564,0.13343852460184114,0.01843010182973038,0.08764968906415226,normal,1,0.33333334,0.33333334,0.33333334
RLAY_666,relay_move,normal,4,49,90,0,0,90,0.45878905057907104,0.45880308747291565,collision_risk,0.09714222712341337,0.12402136235171257,0.01812599447603578,0.08418901142051978,normal,1,0.33333334,0.33333334,0.33333334
COOP_216,cooperative_search,normal,3,39,72,0,0,72,0.4587923586368561,0.45880353450775146,collision_risk,0.09606068607732224,0.19143427461236828,0.08457913379709985,0.13076565580727395,normal,1,0.33333334,0.33333334,0.33333334
