scenario_id,type,label,n_drones,n_nodes,n_edges_seq,n_edges_prox,n_edges_cov,n_edges_total,mean_node_anomaly,max_node_anomaly,pattern_pred,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,hdbscan_cluster,type_weight_seq,type_weight_prox,type_weight_cov
CONF_097,collision_risk,collision_risk,3,19,32,84,12,128,0.4973522424697876,0.4974222183227539,coverage_overlap,0.062061656265518135,0.19023385553376826,0.005683221503685187,0.09641700554426831,normal,0,0.33333334,0.33333334,0.33333334
RLAY_122,relay_move,normal,3,168,330,0,0,330,0.4974694848060608,0.49750199913978577,coverage_overlap,0.1257658688166714,0.2110335196427714,0.005381706486855415,0.12375768044816661,normal,2,0.33333334,0.33333334,0.33333334
CONF_117,collision_risk,collision_risk,4,50,92,32,0,124,0.4973720610141754,0.497444748878479,coverage_overlap,0.18701043037361686,0.33159518098035756,0.04938280207493168,0.2035560421267076,normal,1,0.33333334,0.33333334,0.33333334
COOP_102,cooperative_search,normal,3,76,146,0,0,146,0.4974730610847473,0.4974842369556427,coverage_overlap,0.19314269362236108,0.27877362877089507,0.006420491566461454,0.1713784070650048,normal,2,0.33333334,0.33333334,0.33333334
OVLP_059,coverage_overlap,coverage_overlap,4,19,30,234,12,276,0.49736538529396057,0.4975201189517975,coverage_overlap,0.10127589249740476,0.27200580140639263,0.010970640928091293,0.1424762805902059,normal,0,0.33333334,0.33333334,0.33333334
COOP_066,cooperative_search,normal,4,24,40,0,0,40,0.4974604845046997,0.49748051166534424,coverage_overlap,0.10141250975736385,0.057248307169685986,0.005919356338103581,0.055098882696514626,normal,2,0.33333334,0.33333334,0.33333334
COOP_059,cooperative_search,normal,5,27,44,0,0,44,0.49746033549308777,0.49748989939689636,coverage_overlap,0.042389237883310026,0.040057814334214625,0.031505181680619096,0.038191451602864586,normal,2,0.33333334,0.33333334,0.33333334
CONF_124,collision_risk,collision_risk,3,137,268,120,0,388,0.4974232017993927,0.49745070934295654,coverage_overlap,0.33729394032153903,0.5927516213532955,0.11836188072090155,0.3737973948540504,caution,1,0.33333334,0.33333334,0.33333334
COOP_004,cooperative_search,normal,3,177,348,0,0,348,0.49745696783065796,0.49749621748924255,coverage_overlap,0.09993848480018223,0.04805111170835674,0.007546280967421972,0.051465874413623956,normal,2,0.33333334,0.33333334,0.33333334
COOP_051,cooperative_search,normal,4,30,52,0,0,52,0.49745309352874756,0.497481107711792,coverage_overlap,0.012078446380698915,0.008866220808880665,0.02037062305680883,0.013281209154804588,normal,2,0.33333334,0.33333334,0.33333334
COOP_020,cooperative_search,normal,4,28,48,0,0,48,0.4974585473537445,0.49748995900154114,coverage_overlap,0.0820214947243998,0.04124730372650065,0.010490904959709823,0.044252641395833146,normal,2,0.33333334,0.33333334,0.33333334
OVLP_050,coverage_overlap,coverage_overlap,4,51,94,1490,46,1630,0.4974890947341919,0.4975913465023041,coverage_overlap,0.25833628889614385,0.3966719337527058,0.018657975042158312,0.24176705268257295,normal,0,0.33333334,0.33333334,0.33333334
COOP_118,cooperative_search,normal,5,99,188,0,0,188,0.4974653124809265,0.4974803924560547,coverage_overlap,0.15516849850317593,0.16460109391301803,0.006986987111597601,0.11448708324963927,normal,2,0.33333334,0.33333334,0.33333334
OVLP_108,coverage_overlap,coverage_overlap,3,41,76,846,88,1010,0.497359961271286,0.49744004011154175,coverage_overlap,0.07642933578860686,0.20891583944687242,0.015560131394889036,0.11116317593379774,normal,0,0.33333334,0.33333334,0.33333334
OVLP_060,coverage_overlap,coverage_overlap,3,71,136,1156,0,1292,0.49740472435951233,0.49742352962493896,coverage_overlap,0.34609162297942747,0.4717980901179526,0.11654530366011981,0.32751031403904524,caution,1,0.33333334,0.33333334,0.33333334
COOP_014,cooperative_search,normal,4,23,38,50,0,88,0.497406542301178,0.4974553883075714,coverage_overlap,0.11934057171056218,0.3175931943501634,0.07089809641965088,0.18410887817912927,normal,1,0.33333334,0.33333334,0.33333334
COOP_104,cooperative_search,normal,3,12,18,0,0,18,0.49746015667915344,0.49748358130455017,coverage_overlap,0.060793692775446016,0.10008363321287683,0.017832174977405406,0.06362121361100616,normal,2,0.33333334,0.33333334,0.33333334
COOP_046,cooperative_search,normal,3,52,98,0,0,98,0.49746277928352356,0.4974839389324188,coverage_overlap,0.08679354715370015,0.06505854769371922,0.015969339598009998,0.05685228510300073,normal,2,0.33333334,0.33333334,0.33333334
RLAY_092,relay_move,normal,3,141,276,0,0,276,0.49744194746017456,0.49749231338500977,coverage_overlap,0.1009927949402848,0.11112748202151101,0.04361359337030679,0.08783290930178189,normal,2,0.33333334,0.33333334,0.33333334
RLAY_072,relay_move,normal,4,174,340,1956,0,2296,0.49737444519996643,0.4974328577518463,coverage_overlap,0.35953418258136005,0.5103927461226683,0.06813919543659899,0.33245911185445504,caution,1,0.33333334,0.33333334,0.33333334
RLAY_112,relay_move,normal,4,150,292,0,0,292,0.49745655059814453,0.497484415769577,coverage_overlap,0.028814154593961704,0.037450589554560265,0.01717108802832084,0.02877580860850887,normal,2,0.33333334,0.33333334,0.33333334
OVLP_097,coverage_overlap,coverage_overlap,4,24,40,392,22,454,0.49732089042663574,0.49749043583869934,coverage_overlap,0.1487921044784571,0.2379734577271322,0.008971123635958386,0.1425183515251775,normal,0,0.33333334,0.33333334,0.33333334
RLAY_056,relay_move,normal,3,135,264,0,0,264,0.49746137857437134,0.4975006878376007,coverage_overlap,0.09260313248619162,0.08070410803771277,0.003277243822801849,0.06104575610778315,normal,2,0.33333334,0.33333334,0.33333334
COOP_060,cooperative_search,normal,4,145,282,0,0,282,0.49746567010879517,0.49750152230262756,coverage_overlap,0.15702194360363178,0.26855920674030864,0.035057617761766566,0.16504755110574296,normal,2,0.33333334,0.33333334,0.33333334
CONF_075,collision_risk,collision_risk,4,85,162,874,16,1052,0.4973590672016144,0.4974847137928009,coverage_overlap,0.13722374173398982,0.2522455734592052,0.022646654069201234,0.1488593481246394,normal,0,0.33333334,0.33333334,0.33333334
CONF_046,collision_risk,collision_risk,3,49,92,184,0,276,0.4973984658718109,0.49746689200401306,coverage_overlap,0.09472203706609741,0.23848611287955657,0.053093359060059256,0.13973906398966962,normal,1,0.33333334,0.33333334,0.33333334
COOP_050,cooperative_search,normal,4,44,80,0,0,80,0.4974615275859833,0.4975009262561798,coverage_overlap,0.04026119831769508,0.014864777391105699,0.011130978836725468,0.02136356410276844,normal,2,0.33333334,0.33333334,0.33333334
OVLP_117,coverage_overlap,coverage_overlap,3,17,28,188,20,236,0.49733588099479675,0.4974815845489502,coverage_overlap,0.07762038224111387,0.16564460232821399,0.0034050140125302386,0.09056545980737883,normal,0,0.33333334,0.33333334,0.33333334
COOP_007,cooperative_search,normal,5,63,116,106,0,222,0.4974025785923004,0.49743756651878357,coverage_overlap,0.13338059143045503,0.29587559018326914,0.03209334427446585,0.16799241678478394,normal,1,0.33333334,0.33333334,0.33333334
COOP_093,cooperative_search,normal,4,186,364,0,0,364,0.4974617063999176,0.4974977970123291,coverage_overlap,0.09153456352629039,0.09427658217458523,0.0015372352689939782,0.0656321725084194,normal,2,0.33333334,0.33333334,0.33333334
CONF_078,collision_risk,collision_risk,3,23,40,110,0,150,0.49740543961524963,0.4974468946456909,coverage_overlap,0.14772532130523583,0.2650839672848123,0.014551453079560232,0.15471661922936375,normal,1,0.33333334,0.33333334,0.33333334
RLAY_060,relay_move,normal,4,46,84,96,0,180,0.49740147590637207,0.49744948744773865,coverage_overlap,0.18524841755117624,0.2732824818680636,0.039376555787485765,0.17670048474882405,normal,1,0.33333334,0.33333334,0.33333334
COOP_117,cooperative_search,normal,3,37,68,0,0,68,0.49746331572532654,0.4974803924560547,coverage_overlap,0.13412520952872647,0.13989828763883494,0.005497637553880931,0.09784616918031619,normal,2,0.33333334,0.33333334,0.33333334
CONF_015,collision_risk,collision_risk,4,48,88,56,8,152,0.4973578453063965,0.49748772382736206,coverage_overlap,0.10499847930533951,0.26082150257457104,0.013033361129247707,0.13973815316020458,normal,0,0.33333334,0.33333334,0.33333334
COOP_065,cooperative_search,normal,4,35,62,0,0,62,0.4974544644355774,0.4974769651889801,coverage_overlap,0.1311451986117317,0.10259096097328901,0.016189118659383675,0.08523667957065023,normal,2,0.33333334,0.33333334,0.33333334
RLAY_068,relay_move,normal,4,47,86,16,0,102,0.49741029739379883,0.4974559247493744,coverage_overlap,0.15314711619175816,0.2226699719209927,0.02269187460714171,0.14181968600806702,normal,1,0.33333334,0.33333334,0.33333334
CONF_108,collision_risk,collision_risk,4,48,88,246,0,334,0.49739786982536316,0.4974457025527954,coverage_overlap,0.19589650489322435,0.2682570350684118,0.008051586389480407,0.16848724141217616,normal,1,0.33333334,0.33333334,0.33333334
CONF_027,collision_risk,collision_risk,3,32,58,212,8,278,0.4974142909049988,0.49746087193489075,coverage_overlap,0.24581127564826818,0.373143395699718,0.06241207644613785,0.24172436390820903,normal,0,0.33333334,0.33333334,0.33333334
OVLP_065,coverage_overlap,coverage_overlap,3,107,208,2878,190,3276,0.49732109904289246,0.49753493070602417,coverage_overlap,0.39682411919205723,0.37136623809899916,0.13856251514451573,0.3091624855405716,caution,0,0.33333334,0.33333334,0.33333334
CONF_090,collision_risk,collision_risk,4,179,350,76,6,432,0.497466117143631,0.49750012159347534,coverage_overlap,0.19490988980511384,0.36340868466448806,0.013214713699201448,0.2078008549170898,normal,0,0.33333334,0.33333334,0.33333334
COOP_042,cooperative_search,normal,3,33,60,0,0,60,0.4974585473537445,0.4974840581417084,coverage_overlap,0.1485789639697905,0.1355770421919923,0.014490832702839856,0.10315175587858602,normal,2,0.33333334,0.33333334,0.33333334
COOP_089,cooperative_search,normal,3,43,80,0,0,80,0.4974515736103058,0.49748140573501587,coverage_overlap,0.10371475510308148,0.06368612648158134,0.014653185781295798,0.06098483285794572,normal,2,0.33333334,0.33333334,0.33333334
CONF_025,collision_risk,collision_risk,4,21,34,40,0,74,0.4973873496055603,0.49745041131973267,coverage_overlap,0.19132908530168952,0.3133821511556518,0.03204763424732576,0.1923658763269653,normal,1,0.33333334,0.33333334,0.33333334
OVLP_018,coverage_overlap,coverage_overlap,4,19,30,268,60,358,0.49740827083587646,0.49755859375,coverage_overlap,0.3469710359194564,0.4185919948703223,0.07060737797709885,0.29271032211709547,normal,0,0.33333334,0.33333334,0.33333334
OVLP_019,coverage_overlap,coverage_overlap,4,35,62,862,34,958,0.49733173847198486,0.4974285364151001,coverage_overlap,0.1289718687485482,0.24256018480504493,0.010598557620109488,0.1388952018326153,normal,0,0.33333334,0.33333334,0.33333334
RLAY_077,relay_move,normal,4,187,366,0,0,366,0.4974525272846222,0.4974973797798157,coverage_overlap,0.0951403598853541,0.1250538667063742,0.021122011227717317,0.08490025801647111,normal,2,0.33333334,0.33333334,0.33333334
OVLP_102,coverage_overlap,coverage_overlap,3,33,60,156,2,218,0.4973551332950592,0.4975157380104065,coverage_overlap,0.3150014615118583,0.5154210344329275,0.029567446507430314,0.3095390861789576,caution,0,0.33333334,0.33333334,0.33333334
RLAY_118,relay_move,normal,4,44,80,0,0,80,0.49745985865592957,0.49749815464019775,coverage_overlap,0.09144289314338447,0.0790072732631234,0.0006810030408936449,0.05924007816053279,normal,2,0.33333334,0.33333334,0.33333334
COOP_111,cooperative_search,normal,5,35,60,0,0,60,0.49745896458625793,0.4974880814552307,coverage_overlap,0.014050696663716054,0.016429151344494963,0.012708818665152576,0.014599515136458574,normal,2,0.33333334,0.33333334,0.33333334
CONF_043,collision_risk,collision_risk,4,63,118,350,10,478,0.49746063351631165,0.49751168489456177,coverage_overlap,0.14579628705987435,0.3347829647450711,0.013875271427820201,0.1818146534443368,normal,0,0.33333334,0.33333334,0.33333334
CONF_094,collision_risk,collision_risk,3,23,40,130,0,170,0.4974190592765808,0.497458815574646,coverage_overlap,0.19323126864168835,0.21694192726303196,0.03824439905380371,0.1562194712138604,normal,1,0.33333334,0.33333334,0.33333334
COOP_084,cooperative_search,normal,3,34,62,0,0,62,0.4974507689476013,0.4974793493747711,coverage_overlap,0.15415248661894873,0.1487060226390141,0.043184940685506566,0.11868363724694224,normal,2,0.33333334,0.33333334,0.33333334
RLAY_012,relay_move,normal,3,52,98,0,0,98,0.4974520802497864,0.4974970519542694,coverage_overlap,0.10351937172453025,0.1256707216794195,0.015558057422793292,0.08599151741596486,normal,2,0.33333334,0.33333334,0.33333334
OVLP_011,coverage_overlap,coverage_overlap,4,33,58,160,0,218,0.49739328026771545,0.49742192029953003,coverage_overlap,0.24527434911981924,0.3677207353906434,0.019156201941830195,0.2264174594747522,normal,1,0.33333334,0.33333334,0.33333334
OVLP_014,coverage_overlap,coverage_overlap,4,26,44,490,38,572,0.49734920263290405,0.4974963366985321,coverage_overlap,0.09080616403422535,0.19337408563516,0.007060118069419665,0.10670951888515752,normal,0,0.33333334,0.33333334,0.33333334
COOP_026,cooperative_search,normal,4,31,54,0,0,54,0.4974617660045624,0.49747949838638306,coverage_overlap,0.11523475508110256,0.0729874980202232,0.013056917002353553,0.06768250083312612,normal,2,0.33333334,0.33333334,0.33333334
RLAY_117,relay_move,normal,3,31,56,0,0,56,0.4974459409713745,0.4974970519542694,coverage_overlap,0.08273113887738477,0.10107664791509097,0.06902665206949482,0.08595799645010027,normal,2,0.33333334,0.33333334,0.33333334
RLAY_094,relay_move,normal,3,34,62,0,0,62,0.49745768308639526,0.49748489260673523,coverage_overlap,0.023465540329797138,0.02553460082620984,0.011526943814195978,0.02071158557368187,normal,2,0.33333334,0.33333334,0.33333334
OVLP_090,coverage_overlap,coverage_overlap,3,85,164,864,28,1056,0.4973251223564148,0.49740174412727356,coverage_overlap,0.1351398935202942,0.2862061909843161,0.03103779577902386,0.16433578318352185,normal,0,0.33333334,0.33333334,0.33333334
RLAY_011,relay_move,normal,3,163,320,0,0,320,0.49747681617736816,0.49750223755836487,coverage_overlap,0.16212709561709165,0.31723606262354287,0.014558288446597626,0.1799000402685239,normal,2,0.33333334,0.33333334,0.33333334
RLAY_050,relay_move,normal,3,34,62,0,0,62,0.49745064973831177,0.4974679946899414,coverage_overlap,0.05659729555084928,0.03917999198488009,0.024789199151909424,0.04008794520477965,normal,2,0.33333334,0.33333334,0.33333334
RLAY_046,relay_move,normal,3,170,334,0,0,334,0.49743157625198364,0.49746719002723694,coverage_overlap,0.15674933181958148,0.24265381534684505,0.062488157053162754,0.1628327728005613,normal,2,0.33333334,0.33333334,0.33333334
OVLP_103,coverage_overlap,coverage_overlap,4,28,48,578,282,908,0.49733766913414,0.49747708439826965,coverage_overlap,0.12106592553772083,0.18730947695688938,0.005019896095062801,0.11274953727259085,normal,0,0.33333334,0.33333334,0.33333334
OVLP_027,coverage_overlap,coverage_overlap,3,16,26,150,4,180,0.49733608961105347,0.4974880814552307,coverage_overlap,0.09142177507115859,0.19501872513006757,0.003906231087296487,0.10660589189956356,normal,0,0.33333334,0.33333334,0.33333334
COOP_001,cooperative_search,normal,5,104,198,0,0,198,0.4974619746208191,0.4974750876426697,coverage_overlap,0.1640315317956714,0.1719118636794471,0.01705344851684864,0.12309023956553485,normal,2,0.33333334,0.33333334,0.33333334
CONF_091,collision_risk,collision_risk,4,105,202,656,0,858,0.4974343478679657,0.4974558651447296,coverage_overlap,0.30925122840230523,0.2903286781719,0.11859983604193731,0.24448679060203277,normal,1,0.33333334,0.33333334,0.33333334
OVLP_054,coverage_overlap,coverage_overlap,3,73,140,1192,242,1574,0.49734988808631897,0.4975338578224182,coverage_overlap,0.2533650800415633,0.4314942724897023,0.08731564045855911,0.27480192514591767,normal,0,0.33333334,0.33333334,0.33333334
OVLP_021,coverage_overlap,coverage_overlap,3,38,70,920,46,1036,0.49732640385627747,0.4974896013736725,coverage_overlap,0.12339395947467353,0.21824864326106053,0.012840799574473054,0.1281698850191682,normal,0,0.33333334,0.33333334,0.33333334
RLAY_047,relay_move,normal,3,105,204,0,0,204,0.49744993448257446,0.49749693274497986,coverage_overlap,0.09037208050278274,0.11007725746889097,0.06308483803048322,0.09006797854753618,normal,2,0.33333334,0.33333334,0.33333334
OVLP_048,coverage_overlap,coverage_overlap,3,63,120,1688,84,1892,0.4974076449871063,0.49751368165016174,coverage_overlap,0.27782260999053665,0.2787809919055366,0.049096647960240936,0.20958817414744793,normal,0,0.33333334,0.33333334,0.33333334
COOP_123,cooperative_search,normal,4,179,350,0,0,350,0.4974401593208313,0.4974799156188965,coverage_overlap,0.12093401542829257,0.13861643926223166,0.07477287385274588,0.11415864248920421,normal,2,0.33333334,0.33333334,0.33333334
RLAY_008,relay_move,normal,4,41,74,0,0,74,0.4974643290042877,0.4975026547908783,coverage_overlap,0.03641871196049002,0.02537529186519283,0.014779613848851883,0.0255096144888797,normal,2,0.33333334,0.33333334,0.33333334
RLAY_080,relay_move,normal,4,68,128,512,0,640,0.49740853905677795,0.4974350929260254,coverage_overlap,0.1817162597084908,0.2387753993807552,0.03775321253450282,0.16135100142520017,normal,1,0.33333334,0.33333334,0.33333334
OVLP_076,coverage_overlap,coverage_overlap,3,22,38,306,18,362,0.49745991826057434,0.4975355863571167,coverage_overlap,0.2014443488457124,0.33254935892816595,0.010149845413629193,0.19649800184906888,normal,0,0.33333334,0.33333334,0.33333334
RLAY_016,relay_move,normal,3,126,246,0,0,246,0.49746114015579224,0.49749693274497986,coverage_overlap,0.10120601786987507,0.09032037742551258,0.0038591177518341457,0.0676476916567178,normal,2,0.33333334,0.33333334,0.33333334
CONF_041,collision_risk,collision_risk,3,77,148,212,0,360,0.49739888310432434,0.4974234104156494,coverage_overlap,0.19316729168914282,0.3019544236858046,0.0433194421463549,0.19172778962497117,normal,1,0.33333334,0.33333334,0.33333334
COOP_115,cooperative_search,normal,3,43,80,0,0,80,0.49744608998298645,0.4974929094314575,coverage_overlap,0.15876450508808115,0.18681478677680607,0.04403848588807366,0.13556681200356885,normal,2,0.33333334,0.33333334,0.33333334
CONF_045,collision_risk,collision_risk,4,99,190,130,78,398,0.4974266588687897,0.4974994659423828,coverage_overlap,0.41605456910778954,0.5591094832262935,0.07161978149594675,0.36994609847163834,caution,0,0.33333334,0.33333334,0.33333334
COOP_097,cooperative_search,normal,4,51,94,0,0,94,0.497456818819046,0.4974963366985321,coverage_overlap,0.0735088694100391,0.05230184504946134,0.005933270227527525,0.044753379911054526,normal,2,0.33333334,0.33333334,0.33333334
OVLP_017,coverage_overlap,coverage_overlap,3,29,52,508,0,560,0.4974029064178467,0.4974319636821747,coverage_overlap,0.23177072477131155,0.30149315083552986,0.008730759010940125,0.19274770546888748,normal,1,0.33333334,0.33333334,0.33333334
COOP_067,cooperative_search,normal,5,176,342,0,0,342,0.4974643886089325,0.4975040555000305,coverage_overlap,0.06972440280417275,0.06624818814321476,0.02695139372963048,0.05550201421742687,normal,2,0.33333334,0.33333334,0.33333334
OVLP_105,coverage_overlap,coverage_overlap,5,119,228,9114,904,10246,0.49747368693351746,0.4975295662879944,coverage_overlap,0.1887791467645177,0.34567155035948505,0.008915630181828718,0.19757705322769795,normal,0,0.33333334,0.33333334,0.33333334
OVLP_061,coverage_overlap,coverage_overlap,5,52,94,848,10,952,0.49737390875816345,0.4974847733974457,coverage_overlap,0.3220311237777571,0.24938817476841868,0.018723579308911067,0.20198168083336793,normal,0,0.33333334,0.33333334,0.33333334
CONF_001,collision_risk,collision_risk,3,33,60,320,12,392,0.49738410115242004,0.49746158719062805,coverage_overlap,0.284831923446164,0.23509212162100535,0.033759161840269385,0.18961417423433213,normal,0,0.33333334,0.33333334,0.33333334
COOP_101,cooperative_search,normal,3,32,58,0,0,58,0.49746596813201904,0.4974815845489502,coverage_overlap,0.15922329658087042,0.1771183508755414,0.004117852525093567,0.11984968508200576,normal,2,0.33333334,0.33333334,0.33333334
RLAY_041,relay_move,normal,4,38,68,0,0,68,0.49746331572532654,0.49749717116355896,coverage_overlap,0.018394238131803384,0.017339037451353456,0.00758584695155658,0.014729640505549372,normal,2,0.33333334,0.33333334,0.33333334
RLAY_025,relay_move,normal,3,129,252,0,0,252,0.4974669814109802,0.4974852502346039,coverage_overlap,0.1408492916410983,0.1276141462727154,0.014378380505482988,0.09761396015306055,normal,2,0.33333334,0.33333334,0.33333334
OVLP_113,coverage_overlap,coverage_overlap,4,38,68,710,0,778,0.4973849356174469,0.49743878841400146,coverage_overlap,0.245944760913127,0.33831364700015487,0.04130831219973647,0.22150138073392098,normal,1,0.33333334,0.33333334,0.33333334
COOP_028,cooperative_search,normal,4,58,108,0,0,108,0.49746257066726685,0.497499942779541,coverage_overlap,0.09683440291939033,0.08997076236482726,0.002225357755478361,0.06570623314839151,normal,2,0.33333334,0.33333334,0.33333334
RLAY_078,relay_move,normal,3,178,350,0,0,350,0.497471421957016,0.49748286604881287,coverage_overlap,0.17398067138905363,0.2324046823736734,0.008029230400613862,0.14756484348636958,normal,2,0.33333334,0.33333334,0.33333334
OVLP_072,coverage_overlap,coverage_overlap,4,195,382,4488,628,5498,0.49751320481300354,0.4975682199001312,coverage_overlap,0.38256713096948636,0.6468741788134422,0.05211167893474004,0.3891533144966448,caution,0,0.33333334,0.33333334,0.33333334
COOP_022,cooperative_search,normal,3,80,154,0,0,154,0.4974408745765686,0.4974837005138397,coverage_overlap,0.168228148809398,0.21508281547092567,0.05658259064293256,0.15347634802406945,normal,2,0.33333334,0.33333334,0.33333334
RLAY_081,relay_move,normal,3,41,76,0,0,76,0.4974532723426819,0.49749693274497986,coverage_overlap,0.04005510479800414,0.07134842829877552,0.04005989860264604,0.052573872339705265,normal,2,0.33333334,0.33333334,0.33333334
OVLP_002,coverage_overlap,coverage_overlap,4,20,32,298,54,384,0.49748119711875916,0.49754229187965393,coverage_overlap,0.19646471474115448,0.3382197970462061,0.0050979092308757685,0.1957567060100915,normal,0,0.33333334,0.33333334,0.33333334
CONF_042,collision_risk,collision_risk,3,85,164,576,0,740,0.49740132689476013,0.4974411129951477,coverage_overlap,0.2804121472026021,0.36015377210235366,0.0630215159276611,0.24709160778002043,normal,1,0.33333334,0.33333334,0.33333334
OVLP_106,coverage_overlap,coverage_overlap,5,103,196,3302,454,3952,0.4974365234375,0.49753066897392273,coverage_overlap,0.4080338043923793,0.5031394594720487,0.06194877809720948,0.34225055853569614,caution,0,0.33333334,0.33333334,0.33333334
RLAY_116,relay_move,normal,3,266,526,0,0,526,0.49745017290115356,0.49749699234962463,coverage_overlap,0.11311910154874238,0.12559643620490935,0.022831321816006868,0.09102370149138851,normal,2,0.33333334,0.33333334,0.33333334
CONF_082,collision_risk,collision_risk,3,24,42,60,24,126,0.4974188804626465,0.4975018799304962,coverage_overlap,0.26051286064899254,0.2700865106792055,0.03637234760990009,0.19710016674935002,normal,0,0.33333334,0.33333334,0.33333334
CONF_107,collision_risk,collision_risk,4,28,48,100,0,148,0.49739375710487366,0.49744582176208496,coverage_overlap,0.2465445288169506,0.303738151029729,0.005775901833729287,0.19719138960709556,normal,1,0.33333334,0.33333334,0.33333334
OVLP_109,coverage_overlap,coverage_overlap,5,98,186,5840,414,6440,0.4973439872264862,0.49741774797439575,coverage_overlap,0.12700140425221107,0.18617475903963654,0.004756584279936909,0.11399730017549901,normal,0,0.33333334,0.33333334,0.33333334
COOP_075,cooperative_search,normal,4,84,160,0,0,160,0.4974455237388611,0.4974963366985321,coverage_overlap,0.08872188540015047,0.1041000823284115,0.046492514562301704,0.08220435292010025,normal,2,0.33333334,0.33333334,0.33333334
CONF_087,collision_risk,collision_risk,3,13,20,30,0,50,0.49741819500923157,0.497456431388855,coverage_overlap,0.1435039413828801,0.2130469060050585,0.030756663696381043,0.13749694392580175,normal,1,0.33333334,0.33333334,0.33333334
CONF_038,collision_risk,collision_risk,4,116,224,0,0,224,0.49745839834213257,0.4974808692932129,coverage_overlap,0.046482695953156114,0.07203836549198817,0.034319617438317504,0.05305604021423735,normal,2,0.33333334,0.33333334,0.33333334
RLAY_034,relay_move,normal,3,105,204,0,0,204,0.49744710326194763,0.4974912405014038,coverage_overlap,0.13973730517017238,0.19177377406451934,0.07019782808508854,0.139690049602386,normal,2,0.33333334,0.33333334,0.33333334
RLAY_055,relay_move,normal,3,126,246,1126,0,1372,0.49736762046813965,0.49743273854255676,coverage_overlap,0.3134759051616086,0.4246566398491718,0.03604774316502968,0.2747197504376602,normal,1,0.33333334,0.33333334,0.33333334
COOP_017,cooperative_search,normal,4,109,210,0,0,210,0.4974657893180847,0.49748310446739197,coverage_overlap,0.12508233378073585,0.0954160787763314,0.004743768562710789,0.07711426221356656,normal,2,0.33333334,0.33333334,0.33333334
OVLP_112,coverage_overlap,coverage_overlap,3,22,38,302,54,394,0.49736708402633667,0.49746859073638916,coverage_overlap,0.09161238719401611,0.215422400118935,0.007983134185566291,0.11604761646144872,normal,0,0.33333334,0.33333334,0.33333334
CONF_047,collision_risk,collision_risk,3,38,70,16,0,86,0.4973793029785156,0.4974537193775177,coverage_overlap,0.27443899296810437,0.47243860337767474,0.03718667646347515,0.2824631421805438,normal,1,0.33333334,0.33333334,0.33333334
RLAY_070,relay_move,normal,3,77,148,0,0,148,0.4974479079246521,0.49749693274497986,coverage_overlap,0.12256436540407599,0.1782768966895215,0.01602743783395187,0.11288829964721696,normal,2,0.33333334,0.33333334,0.33333334
CONF_123,collision_risk,collision_risk,3,22,38,50,20,108,0.4973693788051605,0.49740204215049744,coverage_overlap,0.2434305381095549,0.2302219107577147,0.03751325157914917,0.1763719012096971,normal,0,0.33333334,0.33333334,0.33333334
OVLP_053,coverage_overlap,coverage_overlap,5,38,66,536,20,622,0.49733486771583557,0.4974454641342163,coverage_overlap,0.09482653763945799,0.2300705694706312,0.007797733794211889,0.12281550921835345,normal,0,0.33333334,0.33333334,0.33333334
CONF_065,collision_risk,collision_risk,4,38,68,338,52,458,0.4974365830421448,0.49752146005630493,coverage_overlap,0.20076413812036575,0.27866719600689727,0.08408137553565861,0.1969205324995662,normal,0,0.33333334,0.33333334,0.33333334
COOP_068,cooperative_search,normal,4,70,132,0,0,132,0.49746420979499817,0.4974822998046875,coverage_overlap,0.1524750010326941,0.1464225103023551,0.006986051042965882,0.10640731974364004,normal,2,0.33333334,0.33333334,0.33333334
RLAY_018,relay_move,normal,3,61,116,0,0,116,0.49745333194732666,0.4974970519542694,coverage_overlap,0.10292935696334347,0.10046611984139409,0.0111194043242555,0.07440107632283734,normal,2,0.33333334,0.33333334,0.33333334
RLAY_073,relay_move,normal,3,76,146,0,0,146,0.4974699020385742,0.49750152230262756,coverage_overlap,0.12162425403268838,0.2222597304963485,0.013013384248601337,0.1292951836829263,normal,2,0.33333334,0.33333334,0.33333334
OVLP_087,coverage_overlap,coverage_overlap,5,42,74,904,90,1068,0.4973844289779663,0.49747544527053833,coverage_overlap,0.2840718193721189,0.20532754049717894,0.016391791026781413,0.17227009931854168,normal,0,0.33333334,0.33333334,0.33333334
CONF_006,collision_risk,collision_risk,3,24,42,50,0,92,0.4974093735218048,0.4974600374698639,coverage_overlap,0.17608311925786232,0.37633033409032246,0.12553845351543527,0.24101860546811826,normal,1,0.33333334,0.33333334,0.33333334
CONF_033,collision_risk,collision_risk,4,137,266,1868,0,2134,0.49737998843193054,0.4974387586116791,coverage_overlap,0.24405069145517158,0.33917796416797474,0.017088659954207507,0.21401299109000363,normal,1,0.33333334,0.33333334,0.33333334
RLAY_108,relay_move,normal,3,162,318,2,0,320,0.4973955452442169,0.4974302351474762,coverage_overlap,0.24287742044854074,0.28545707968249523,0.006302179801965114,0.18893671194814987,normal,1,0.33333334,0.33333334,0.33333334
OVLP_055,coverage_overlap,coverage_overlap,3,53,100,1552,8,1660,0.4974673390388489,0.49757057428359985,coverage_overlap,0.23654910529597534,0.40062720536086127,0.010299544878425118,0.23430547719666467,normal,0,0.33333334,0.33333334,0.33333334
